flow_id,isup_session_id,sequence_id,message_type,isup_msg_type,stage,direction,msg_size,packet_length,iat,inter_arrival_time,cause_code,is_retransmission,attack_type
303,303,3,REL,REL,cleanup,1,152,152,0.1456473818984572,0.1456473818984572,29,0,normal
303,303,4,RLC,RLC,cleanup,1,131,131,0.4168955554718159,0.4168955554718159,22,1,normal
304,304,3,REL,REL,cleanup,1,214,214,0.07588598133850896,0.07588598133850896,19,1,normal
304,304,4,RLC,RLC,cleanup,1,153,153,0.11054298863980647,0.11054298863980647,14,1,normal
305,305,3,REL,REL,cleanup,1,139,139,0.11312297449132547,0.11312297449132547,0,0,normal
305,305,4,RLC,RLC,cleanup,1,218,218,0.21334557765416087,0.21334557765416087,19,0,normal
306,306,3,REL,REL,cleanup,1,213,213,0.10819651964267954,0.10819651964267954,31,0,normal
306,306,4,RLC,RLC,cleanup,1,159,159,0.1781109923022582,0.1781109923022582,30,1,normal
307,307,3,REL,REL,cleanup,1,105,105,0.08309057515882964,0.08309057515882964,8,1,normal
307,307,4,RLC,RLC,cleanup,1,118,118,0.09017823740824925,0.09017823740824925,3,1,normal
308,308,3,REL,REL,cleanup,1,124,124,0.28405044014243674,0.28405044014243674,21,0,normal
308,308,4,RLC,RLC,cleanup,1,115,115,0.3110276423522833,0.3110276423522833,13,1,normal
309,309,1,REL,REL,cleanup,1,184,184,0.0377209698633048,0.0377209698633048,13,0,fast_release
309,309,2,RLC,RLC,cleanup,1,155,155,0.050838653611832485,0.050838653611832485,28,1,fast_release
310,310,3,REL,REL,cleanup,1,202,202,0.2094067695282607,0.2094067695282607,31,1,normal
310,310,4,RLC,RLC,cleanup,1,126,126,0.24230594665661281,0.24230594665661281,5,0,normal
311,311,3,REL,REL,cleanup,1,124,124,0.017719500221178533,0.017719500221178533,22,1,normal
311,311,4,RLC,RLC,cleanup,1,144,144,0.024735740559299634,0.024735740559299634,29,0,normal
312,312,3,REL,REL,cleanup,1,178,178,0.269291223251061,0.269291223251061,30,1,normal
312,312,4,RLC,RLC,cleanup,1,198,198,0.29620874639153494,0.29620874639153494,24,0,normal
313,313,1,REL,REL,cleanup,1,126,126,0.04180183198477566,0.04180183198477566,23,0,fast_release
313,313,2,RLC,RLC,cleanup,1,121,121,0.09486579570601514,0.09486579570601514,25,1,fast_release
314,314,3,REL,REL,cleanup,1,194,194,0.1354827032832564,0.1354827032832564,24,0,normal
314,314,4,RLC,RLC,cleanup,1,162,162,0.216489058784485,0.216489058784485,2,1,normal
315,315,3,REL,REL,cleanup,1,218,218,0.2392438532522607,0.2392438532522607,10,1,normal
315,315,4,RLC,RLC,cleanup,1,163,163,0.3092566988038107,0.3092566988038107,16,0,normal
316,316,3,REL,REL,cleanup,1,102,102,0.21444655772909604,0.21444655772909604,4,0,normal
316,316,4,RLC,RLC,cleanup,1,176,176,0.24400438627929447,0.24400438627929447,14,1,normal
317,317,3,REL,REL,cleanup,1,110,110,0.14646662251424764,0.14646662251424764,26,0,normal
317,317,4,RLC,RLC,cleanup,1,154,154,0.17919963885662435,0.17919963885662435,4,0,normal
318,318,3,REL,REL,cleanup,1,160,160,0.15608233376033964,0.15608233376033964,23,0,normal
318,318,4,RLC,RLC,cleanup,1,137,137,0.2764593956350847,0.2764593956350847,20,1,normal
319,319,3,REL,REL,cleanup,1,189,189,0.19382114037089274,0.19382114037089274,22,1,normal
319,319,4,RLC,RLC,cleanup,1,181,181,0.21403621781332954,0.21403621781332954,28,1,normal
320,320,3,REL,REL,cleanup,1,124,124,0.12470561293003236,0.12470561293003236,22,0,normal
320,320,4,RLC,RLC,cleanup,1,116,116,0.1548165269545967,0.1548165269545967,29,0,normal
321,321,3,REL,REL,cleanup,1,159,159,0.1955299135680036,0.1955299135680036,2,0,normal
321,321,4,RLC,RLC,cleanup,1,155,155,0.21901166341173112,0.21901166341173112,19,1,normal
322,322,3,REL,REL,cleanup,1,219,219,0.10441377838770297,0.10441377838770297,19,1,normal
322,322,4,RLC,RLC,cleanup,1,160,160,0.1303290924432195,0.1303290924432195,14,1,normal
323,323,1,REL,REL,cleanup,1,109,109,0.08926711506002238,0.08926711506002238,15,0,fast_release
323,323,2,RLC,RLC,cleanup,1,134,134,0.1475331416039998,0.1475331416039998,25,1,fast_release
324,324,3,REL,REL,cleanup,1,138,138,0.16442950452793292,0.16442950452793292,10,1,normal
324,324,4,RLC,RLC,cleanup,1,193,193,0.18313707949139585,0.18313707949139585,8,0,normal
325,325,3,REL,REL,cleanup,1,114,114,0.12419061302478346,0.12419061302478346,18,1,normal
325,325,4,RLC,RLC,cleanup,1,135,135,0.13662933753026493,0.13662933753026493,17,1,normal
326,326,2,REL,REL,cleanup,1,97,97,0.12010046217100831,0.12010046217100831,22,0,missing_anm
326,326,3,RLC,RLC,cleanup,1,132,132,0.2136824641938558,0.2136824641938558,15,0,missing_anm
327,327,3,REL,REL,cleanup,1,116,116,0.07339057728775825,0.07339057728775825,8,0,normal
327,327,4,RLC,RLC,cleanup,1,161,161,0.08433482846369872,0.08433482846369872,2,0,normal
328,328,1,REL,REL,cleanup,1,172,172,0.052636234928746195,0.052636234928746195,11,1,fast_release
328,328,2,RLC,RLC,cleanup,1,154,154,0.08812110216791141,0.08812110216791141,9,1,fast_release
329,329,3,REL,REL,cleanup,1,101,101,0.20372568214685138,0.20372568214685138,5,0,normal
329,329,4,RLC,RLC,cleanup,1,213,213,0.24518263738638274,0.24518263738638274,4,0,normal
330,330,3,REL,REL,cleanup,1,174,174,0.21825155130997462,0.21825155130997462,4,0,normal
330,330,4,RLC,RLC,cleanup,1,175,175,0.2617114376729743,0.2617114376729743,15,0,normal
331,331,1,REL,REL,cleanup,1,134,134,0.03859983238691363,0.03859983238691363,10,0,fast_release
331,331,2,RLC,RLC,cleanup,1,127,127,0.06405849074865655,0.06405849074865655,28,0,fast_release
332,332,3,REL,REL,cleanup,1,127,127,0.08294469424586581,0.08294469424586581,22,1,normal
332,332,4,RLC,RLC,cleanup,1,116,116,0.10363133061608139,0.10363133061608139,7,1,normal
333,333,1,REL,REL,cleanup,1,109,109,0.047844332246947965,0.047844332246947965,16,0,fast_release
333,333,2,RLC,RLC,cleanup,1,103,103,0.06014635026165496,0.06014635026165496,25,1,fast_release
334,334,3,REL,REL,cleanup,1,180,180,0.15396682609096282,0.15396682609096282,28,0,normal
334,334,4,RLC,RLC,cleanup,1,212,212,0.23430525794974488,0.23430525794974488,21,1,normal
335,335,3,REL,REL,cleanup,1,160,160,0.18190634466877156,0.18190634466877156,18,0,normal
335,335,4,RLC,RLC,cleanup,1,187,187,0.21627729249788694,0.21627729249788694,11,1,normal
337,337,3,REL,REL,cleanup,1,127,127,0.12591274926625606,0.12591274926625606,15,0,normal
337,337,4,RLC,RLC,cleanup,1,185,185,0.18437030917106317,0.18437030917106317,5,0,normal
338,338,3,REL,REL,cleanup,1,118,118,0.0441142485318259,0.0441142485318259,24,1,normal
338,338,4,RLC,RLC,cleanup,1,158,158,0.08293788294458551,0.08293788294458551,29,1,normal
339,339,3,REL,REL,cleanup,1,154,154,0.28000463548167376,0.28000463548167376,18,0,normal
339,339,4,RLC,RLC,cleanup,1,107,107,0.2955994623801403,0.2955994623801403,30,1,normal
340,340,3,REL,REL,cleanup,1,113,113,0.3867826139600157,0.3867826139600157,8,1,normal
340,340,4,RLC,RLC,cleanup,1,195,195,0.554476569017451,0.554476569017451,4,0,normal
341,341,2,REL,REL,cleanup,1,153,153,0.10053611251706235,0.10053611251706235,13,1,missing_anm
341,341,3,RLC,RLC,cleanup,1,122,122,0.1271333759019703,0.1271333759019703,9,0,missing_anm
342,342,3,REL,REL,cleanup,1,107,107,0.2282204271304495,0.2282204271304495,23,1,normal
342,342,4,RLC,RLC,cleanup,1,109,109,0.2822674018722156,0.2822674018722156,26,1,normal
343,343,3,REL,REL,cleanup,1,110,110,0.09876284206418455,0.09876284206418455,18,1,normal
343,343,4,RLC,RLC,cleanup,1,106,106,0.1322413186678325,0.1322413186678325,4,0,normal
344,344,3,REL,REL,cleanup,1,150,150,0.27730622201900595,0.27730622201900595,14,0,normal
344,344,4,RLC,RLC,cleanup,1,196,196,0.4165165794139858,0.4165165794139858,17,0,normal
345,345,3,REL,REL,cleanup,1,175,175,0.1863962319929972,0.1863962319929972,4,1,normal
345,345,4,RLC,RLC,cleanup,1,117,117,0.1888193856880292,0.1888193856880292,29,1,normal
346,346,3,REL,REL,cleanup,1,200,200,0.1252029264691747,0.1252029264691747,1,0,normal
346,346,4,RLC,RLC,cleanup,1,129,129,0.26240495780068074,0.26240495780068074,15,0,normal
347,347,3,REL,REL,cleanup,1,173,173,0.267929590454265,0.267929590454265,31,0,normal
347,347,4,RLC,RLC,cleanup,1,172,172,0.36830648059871585,0.36830648059871585,0,1,normal
348,348,3,REL,REL,cleanup,1,133,133,0.18690605650750675,0.18690605650750675,13,1,normal
348,348,4,RLC,RLC,cleanup,1,139,139,0.2162239109316491,0.2162239109316491,3,0,normal
349,349,3,REL,REL,cleanup,1,214,214,0.23816779408450345,0.23816779408450345,18,1,normal
349,349,4,RLC,RLC,cleanup,1,110,110,0.24045419741935165,0.24045419741935165,13,0,normal
350,350,3,REL,REL,cleanup,1,145,145,0.05100502073861701,0.05100502073861701,15,1,normal
350,350,4,RLC,RLC,cleanup,1,199,199,0.07503346282265702,0.07503346282265702,15,0,normal
351,351,3,REL,REL,cleanup,1,218,218,0.18737692307497755,0.18737692307497755,27,1,normal
351,351,4,RLC,RLC,cleanup,1,104,104,0.21379098348063177,0.21379098348063177,14,0,normal
352,352,3,REL,REL,cleanup,1,171,171,0.08572318881726756,0.08572318881726756,2,0,normal
352,352,4,RLC,RLC,cleanup,1,117,117,0.10644424327147317,0.10644424327147317,31,1,normal
353,353,3,REL,REL,cleanup,1,101,101,0.20271204528081793,0.20271204528081793,14,0,normal
353,353,4,RLC,RLC,cleanup,1,130,130,0.22208275521838786,0.22208275521838786,3,0,normal
354,354,3,REL,REL,cleanup,1,164,164,0.17730978985191387,0.17730978985191387,1,0,normal
354,354,4,RLC,RLC,cleanup,1,128,128,0.287541691116725,0.287541691116725,12,0,normal
355,355,3,REL,REL,cleanup,1,166,166,0.3415565209184093,0.3415565209184093,15,1,normal
355,355,4,RLC,RLC,cleanup,1,125,125,0.3762657545580079,0.3762657545580079,20,0,normal
356,356,3,REL,REL,cleanup,1,100,100,0.09189235461465309,0.09189235461465309,3,1,normal
356,356,4,RLC,RLC,cleanup,1,216,216,0.16745759746274938,0.16745759746274938,15,0,normal
357,357,2,REL,REL,cleanup,1,111,111,0.17925241988696752,0.17925241988696752,30,0,missing_anm
357,357,3,RLC,RLC,cleanup,1,159,159,0.18224897956476463,0.18224897956476463,21,0,missing_anm
358,358,3,REL,REL,cleanup,1,164,164,0.15042968933699746,0.15042968933699746,21,0,normal
358,358,4,RLC,RLC,cleanup,1,172,172,0.2736279734332211,0.2736279734332211,0,0,normal
359,359,3,REL,REL,cleanup,1,192,192,0.05531347409669127,0.05531347409669127,16,1,normal
359,359,4,RLC,RLC,cleanup,1,145,145,0.1295045870026711,0.1295045870026711,10,1,normal
360,360,3,REL,REL,cleanup,1,164,164,0.40159554553517685,0.40159554553517685,13,0,normal
360,360,4,RLC,RLC,cleanup,1,113,113,0.42354417581845566,0.42354417581845566,3,1,normal
361,361,3,REL,REL,cleanup,1,108,108,0.20392457147515933,0.20392457147515933,20,1,normal
361,361,4,RLC,RLC,cleanup,1,198,198,0.228928234514296,0.228928234514296,11,1,normal
362,362,3,REL,REL,cleanup,1,161,161,0.04512363687374664,0.04512363687374664,14,1,normal
362,362,4,RLC,RLC,cleanup,1,158,158,0.058678237203892404,0.058678237203892404,13,0,normal
363,363,3,REL,REL,cleanup,1,177,177,0.42752989797728136,0.42752989797728136,20,1,normal
363,363,4,RLC,RLC,cleanup,1,152,152,0.45101714356393724,0.45101714356393724,28,0,normal
364,364,3,REL,REL,cleanup,1,197,197,0.03484732999063139,0.03484732999063139,19,1,normal
364,364,4,RLC,RLC,cleanup,1,145,145,0.07794925188952063,0.07794925188952063,3,1,normal
365,365,3,REL,REL,cleanup,1,165,165,0.19897704728831062,0.19897704728831062,4,0,normal
365,365,4,RLC,RLC,cleanup,1,203,203,0.19941629494489374,0.19941629494489374,7,1,normal
366,366,3,REL,REL,cleanup,1,163,163,0.07860459984234049,0.07860459984234049,5,1,normal
366,366,4,RLC,RLC,cleanup,1,103,103,0.10294274059066316,0.10294274059066316,25,1,normal
367,367,3,REL,REL,cleanup,1,149,149,0.12479901534612496,0.12479901534612496,1,0,normal
367,367,4,RLC,RLC,cleanup,1,127,127,0.15621504025262736,0.15621504025262736,25,1,normal
368,368,1,REL,REL,cleanup,1,145,145,0.07141933871105241,0.07141933871105241,20,1,fast_release
368,368,2,RLC,RLC,cleanup,1,157,157,0.08113755671915097,0.08113755671915097,25,1,fast_release
371,371,3,REL,REL,cleanup,1,182,182,0.2746241367111026,0.2746241367111026,10,1,normal
371,371,4,RLC,RLC,cleanup,1,155,155,0.45795583524219996,0.45795583524219996,4,1,normal
373,373,3,REL,REL,cleanup,1,173,173,0.13860486370410308,0.13860486370410308,30,0,normal
373,373,4,RLC,RLC,cleanup,1,214,214,0.16994954733618595,0.16994954733618595,8,1,normal
374,374,3,REL,REL,cleanup,1,160,160,0.06848416953744974,0.06848416953744974,31,1,normal
374,374,4,RLC,RLC,cleanup,1,161,161,0.10175167617554406,0.10175167617554406,18,1,normal
375,375,3,REL,REL,cleanup,1,204,204,0.09332995367723462,0.09332995367723462,15,1,normal
375,375,4,RLC,RLC,cleanup,1,181,181,0.09895514176897881,0.09895514176897881,31,0,normal
376,376,3,REL,REL,cleanup,1,171,171,0.2441917180100486,0.2441917180100486,24,0,normal
376,376,4,RLC,RLC,cleanup,1,201,201,0.2871570327636022,0.2871570327636022,29,0,normal
377,377,3,REL,REL,cleanup,1,111,111,0.388195605613897,0.388195605613897,14,0,normal
377,377,4,RLC,RLC,cleanup,1,174,174,0.4260978302507642,0.4260978302507642,31,0,normal
378,378,3,REL,REL,cleanup,1,145,145,0.2514955708312011,0.2514955708312011,13,1,normal
378,378,4,RLC,RLC,cleanup,1,101,101,0.26290446560875097,0.26290446560875097,18,1,normal
379,379,3,REL,REL,cleanup,1,114,114,0.14583263533776283,0.14583263533776283,15,0,normal
379,379,4,RLC,RLC,cleanup,1,138,138,0.16429070431585388,0.16429070431585388,25,1,normal
380,380,3,REL,REL,cleanup,1,150,150,0.0827122124190626,0.0827122124190626,16,0,normal
380,380,4,RLC,RLC,cleanup,1,209,209,0.1180331564456624,0.1180331564456624,24,0,normal
381,381,3,REL,REL,cleanup,1,145,145,0.22404576642920687,0.22404576642920687,11,1,normal
381,381,4,RLC,RLC,cleanup,1,163,163,0.2578387880716135,0.2578387880716135,2,0,normal
382,382,3,REL,REL,cleanup,1,174,174,0.2881071593193769,0.2881071593193769,26,1,normal
382,382,4,RLC,RLC,cleanup,1,149,149,0.34785186973365084,0.34785186973365084,25,1,normal
383,383,1,REL,REL,cleanup,1,159,159,0.1846941464272522,0.1846941464272522,10,1,fast_release
383,383,2,RLC,RLC,cleanup,1,153,153,0.20375218726184227,0.20375218726184227,9,0,fast_release
384,384,3,REL,REL,cleanup,1,190,190,0.22635344724231965,0.22635344724231965,7,1,normal
384,384,4,RLC,RLC,cleanup,1,115,115,0.2360262951697448,0.2360262951697448,30,1,normal
385,385,3,REL,REL,cleanup,1,173,173,0.1454179039311936,0.1454179039311936,28,0,normal
385,385,4,RLC,RLC,cleanup,1,175,175,0.16856117564237125,0.16856117564237125,20,1,normal
386,386,3,REL,REL,cleanup,1,167,167,0.11589168895169683,0.11589168895169683,17,0,normal
386,386,4,RLC,RLC,cleanup,1,125,125,0.17004937506679033,0.17004937506679033,18,1,normal
387,387,3,REL,REL,cleanup,1,196,196,0.16788218102764327,0.16788218102764327,31,0,normal
387,387,4,RLC,RLC,cleanup,1,165,165,0.1997875706330863,0.1997875706330863,1,1,normal
388,388,1,REL,REL,cleanup,1,188,188,0.07409221555248319,0.07409221555248319,1,0,fast_release
388,388,2,RLC,RLC,cleanup,1,121,121,0.1849779804708442,0.1849779804708442,31,0,fast_release
389,389,3,REL,REL,cleanup,1,217,217,0.3276905086333527,0.3276905086333527,9,1,normal
389,389,4,RLC,RLC,cleanup,1,119,119,0.3410710566173275,0.3410710566173275,10,1,normal
390,390,3,REL,REL,cleanup,1,111,111,0.18011198585004784,0.18011198585004784,4,0,normal
390,390,4,RLC,RLC,cleanup,1,106,106,0.21450572997862713,0.21450572997862713,8,1,normal
391,391,3,REL,REL,cleanup,1,210,210,0.1561859051994429,0.1561859051994429,14,1,normal
391,391,4,RLC,RLC,cleanup,1,205,205,0.18783670961664667,0.18783670961664667,24,0,normal
392,392,3,REL,REL,cleanup,1,143,143,0.1830075388658704,0.1830075388658704,22,0,normal
392,392,4,RLC,RLC,cleanup,1,174,174,0.18853553766488776,0.18853553766488776,4,1,normal
393,393,3,REL,REL,cleanup,1,163,163,0.07064748000422627,0.07064748000422627,5,0,normal
393,393,4,RLC,RLC,cleanup,1,164,164,0.10910331869437873,0.10910331869437873,2,0,normal
394,394,3,REL,REL,cleanup,1,195,195,0.2564674851646948,0.2564674851646948,2,1,normal
394,394,4,RLC,RLC,cleanup,1,197,197,0.3084167079277932,0.3084167079277932,25,0,normal
395,395,3,REL,REL,cleanup,1,121,121,0.22556471180015597,0.22556471180015597,9,0,normal
395,395,4,RLC,RLC,cleanup,1,106,106,0.25673198214690357,0.25673198214690357,6,0,normal
397,397,3,REL,REL,cleanup,1,129,129,0.1252799195697714,0.1252799195697714,0,0,normal
397,397,4,RLC,RLC,cleanup,1,138,138,0.14591494215441037,0.14591494215441037,16,0,normal
398,398,3,REL,REL,cleanup,1,170,170,0.08198063753638873,0.08198063753638873,16,1,normal
398,398,4,RLC,RLC,cleanup,1,180,180,0.2502312287431466,0.2502312287431466,12,1,normal
399,399,3,REL,REL,cleanup,1,175,175,0.1313810964251434,0.1313810964251434,8,0,normal
399,399,4,RLC,RLC,cleanup,1,102,102,0.1462951994003462,0.1462951994003462,3,0,normal
400,400,3,REL,REL,cleanup,1,220,220,0.0855850859345772,0.0855850859345772,19,1,normal
400,400,4,RLC,RLC,cleanup,1,166,166,0.13310242440968156,0.13310242440968156,1,0,normal
401,401,3,REL,REL,cleanup,1,128,128,0.1814883198635959,0.1814883198635959,12,1,normal
401,401,4,RLC,RLC,cleanup,1,118,118,0.20714093391216906,0.20714093391216906,26,1,normal
402,402,3,REL,REL,cleanup,1,118,118,0.1672035615291023,0.1672035615291023,12,0,normal
402,402,4,RLC,RLC,cleanup,1,118,118,0.16752055619157535,0.16752055619157535,21,1,normal
403,403,2,REL,REL,cleanup,1,143,143,0.18347733206274056,0.18347733206274056,4,1,missing_anm
403,403,3,RLC,RLC,cleanup,1,96,96,0.19451946069781273,0.19451946069781273,15,1,missing_anm
404,404,3,REL,REL,cleanup,1,143,143,0.07177913963362594,0.07177913963362594,17,1,normal
404,404,4,RLC,RLC,cleanup,1,104,104,0.21359756271435787,0.21359756271435787,0,0,normal
405,405,3,REL,REL,cleanup,1,139,139,0.10736294171515884,0.10736294171515884,2,0,normal
405,405,4,RLC,RLC,cleanup,1,107,107,0.17052094620113717,0.17052094620113717,27,1,normal
406,406,1,REL,REL,cleanup,1,117,117,0.0335011878876138,0.0335011878876138,19,0,fast_release
406,406,2,RLC,RLC,cleanup,1,174,174,0.06595235440880085,0.06595235440880085,5,0,fast_release
407,407,3,REL,REL,cleanup,1,201,201,0.18568150534759675,0.18568150534759675,29,1,normal
407,407,4,RLC,RLC,cleanup,1,190,190,0.2431199904039122,0.2431199904039122,8,0,normal
408,408,3,REL,REL,cleanup,1,114,114,0.08494257823136292,0.08494257823136292,2,0,normal
408,408,4,RLC,RLC,cleanup,1,179,179,0.10693209834273215,0.10693209834273215,13,0,normal
