flow_id,isup_msg_type,direction,packet_length,iat
319,REL,1,186,0.07662631033507039
319,RLC,1,167,0.07952263561057492
320,IAM,0,145,0.0
320,REL,1,119,0.058777550527064806
320,RLC,1,119,0.08700477601609038
321,IAM,0,187,0.0
321,ACM,0,148,0.06768462314557185
321,REL,1,111,0.10605144940501011
321,RLC,1,171,0.1528241264674403
322,IAM,0,168,0.0
322,ACM,0,148,0.19103921413388042
322,ANM,0,179,0.2883158137389239
322,REL,1,169,0.3615380886573829
322,RLC,1,143,0.36987810963663315
323,IAM,0,197,0.0
323,ACM,0,152,0.11571735629021368
323,ANM,0,197,0.12975627766069017
323,REL,1,124,0.14411796008078792
323,RLC,1,161,0.1779797415057848
324,IAM,0,182,0.0
324,ACM,0,213,0.07192239988958318
324,ANM,0,143,0.08035437807084969
324,REL,1,200,0.209114736448003
324,RLC,1,198,0.241661844642413
325,IAM,0,205,0.0
325,REL,1,146,0.038482611517375
325,RLC,1,108,0.07199608970634834
326,IAM,0,186,0.0
326,ACM,0,105,0.03896686574695367
326,ANM,0,128,0.07845770961010923
326,REL,1,174,0.10049511758403563
326,RLC,1,171,0.14320553433123095
327,IAM,0,130,0.0
327,ACM,0,189,0.1685860136522323
327,ANM,0,197,0.18752340455497166
327,REL,1,126,0.2506364380042877
327,RLC,1,154,0.26713697599302344
328,IAM,0,109,0.0
328,ACM,0,205,0.009168082967847477
328,ANM,0,187,0.07498773649171858
328,REL,1,125,0.09388143199121815
328,RLC,1,192,0.11918419149560161
329,IAM,0,124,0.0
329,ACM,0,137,0.21357306851047292
329,ANM,0,151,0.2560054038619586
329,REL,1,113,0.2680416135980036
329,RLC,1,198,0.3018370434422404
330,IAM,0,168,0.0
330,ACM,0,152,0.04486149014485368
330,ANM,0,159,0.08947042152036759
330,REL,1,133,0.10563421842832973
330,RLC,1,199,0.12961741738696203
331,IAM,0,125,0.0
331,ACM,0,113,0.03922748920703205
331,ANM,0,139,0.04081097367628514
331,REL,1,167,0.06895481354041681
331,RLC,1,164,0.0950372648912216
332,IAM,0,149,0.0
332,ACM,0,203,0.035762690286165105
332,ANM,0,116,0.053715413886275765
332,REL,1,109,0.07908956900737002
332,RLC,1,120,0.10322632107719425
333,IAM,0,124,0.0
333,ACM,0,179,0.01267593180768185
333,ANM,0,141,0.04205218796758335
333,REL,1,209,0.06390839314559738
333,RLC,1,128,0.08086026325997593
334,IAM,0,195,0.0
334,ACM,0,148,0.1721716631787469
334,ANM,0,158,0.2918634093352211
334,REL,1,143,0.3353947502624187
334,RLC,1,166,0.3704756660603016
335,IAM,0,193,0.0
335,ACM,0,200,0.13507523788593023
335,ANM,0,156,0.13925512772135454
335,REL,1,215,0.15903425371130173
335,RLC,1,111,0.1598978146761537
336,IAM,0,188,0.0
336,ACM,0,170,0.06259937641149046
336,ANM,0,172,0.07197837257669612
336,REL,1,123,0.10680090652794849
336,RLC,1,169,0.11194336493855633
337,IAM,0,208,0.0
337,ACM,0,140,0.06883067822828914
337,ANM,0,184,0.07529685067620809
337,REL,1,155,0.15064372557764844
337,RLC,1,107,0.1514024750387514
338,IAM,0,166,0.0
338,ACM,0,162,0.06519923130211908
338,ANM,0,141,0.11677180584457547
338,REL,1,109,0.18202025710237346
338,RLC,1,159,0.23962803978298025
339,IAM,0,177,0.0
339,ACM,0,147,0.09196693416730145
339,ANM,0,205,0.09260461990460257
339,REL,1,207,0.24955599503271092
339,RLC,1,196,0.26608274438498913
340,IAM,0,155,0.0
340,ACM,0,167,0.027078333043317637
340,ANM,0,213,0.19485955619401554
340,REL,1,190,0.2435538975910357
340,RLC,1,201,0.24380760704456353
341,IAM,0,111,0.0
341,ACM,0,166,0.11218704145258995
341,ANM,0,197,0.14133637253613357
341,REL,1,178,0.1445860769066577
341,RLC,1,200,0.21100595530832228
342,IAM,0,146,0.0
342,ACM,0,153,0.08546250066129789
342,REL,1,168,0.14555188844023975
342,RLC,1,128,0.21508901940134467
343,IAM,0,108,0.0
343,IAM,0,64,0.027145911985399077
343,IAM,0,119,0.0364176447286767
343,IAM,0,112,0.039388211316481375
343,IAM,0,96,0.040542914495585496
343,IAM,0,121,0.04512365692811834
343,IAM,0,122,0.04686867611565159
343,IAM,0,78,0.048950509150319586
344,IAM,0,134,0.0
344,IAM,0,95,0.012796996327048652
344,IAM,0,70,0.028506450004283916
344,IAM,0,76,0.033551228359608526
344,IAM,0,66,0.036501257469763626
344,IAM,0,142,0.03680940799099269
344,IAM,0,120,0.046589663035811545
344,IAM,0,137,0.053923723334452875
345,IAM,0,112,0.0
345,IAM,0,115,0.007132699598803931
345,IAM,0,72,0.03286322154744485
345,IAM,0,105,0.033801813259846554
345,IAM,0,109,0.04472840944093862
345,IAM,0,111,0.05714571697523464
345,IAM,0,139,0.065201092612115
345,IAM,0,149,0.07436693995956137
346,IAM,0,205,0.0
346,ACM,0,206,0.14523858499735215
346,ANM,0,202,0.16050256996702614
346,REL,1,120,0.19583147750616176
346,RLC,1,129,0.20222294792396284
347,IAM,0,213,0.0
347,ACM,0,100,0.06339006120226946
347,ANM,0,123,0.0899018949157499
347,REL,1,148,0.11631789598415393
347,RLC,1,163,0.12581727550457847
348,IAM,0,203,0.0
348,ACM,0,124,0.1340212369537484
348,ANM,0,203,0.1748199192785972
348,REL,1,142,0.1971237307724339
348,RLC,1,219,0.29487083439770445
349,IAM,0,220,0.0
349,ACM,0,138,0.12476248661517043
349,ANM,0,196,0.17102868486803416
349,REL,1,182,0.18927697750775382
349,RLC,1,108,0.1899524462551604
350,IAM,0,137,0.0
350,ACM,0,205,0.05243475576232177
350,ANM,0,154,0.05287195320000261
350,REL,1,173,0.12034916083836399
350,RLC,1,190,0.15232265832692782
351,IAM,0,103,0.0
351,ACM,0,182,0.10040735154766829
351,ANM,0,176,0.2041825796794178
351,REL,1,207,0.21953375938509173
351,RLC,1,104,0.22172087052293943
352,IAM,0,189,0.0
352,ACM,0,198,0.04891530084462277
352,ANM,0,209,0.1253041606311331
352,REL,1,128,0.1602016735723667
352,RLC,1,178,0.19999349876915073
353,IAM,0,171,0.0
353,ACM,0,157,0.057842700832082115
353,ANM,0,120,0.12668248788841271
353,REL,1,109,0.1341275788309052
353,RLC,1,192,0.16432110545636783
354,IAM,0,240,0.0
354,REL,1,128,0.033311424864397386
354,RLC,1,142,0.03944621846705361
355,IAM,0,209,0.0
355,REL,1,154,0.10793371150133504
355,RLC,1,110,0.11297883979443596
356,IAM,0,163,0.0
356,ACM,0,209,0.014127159044424024
356,ANM,0,197,0.05194811317302574
356,REL,1,147,0.06359637244316949
356,RLC,1,165,0.07353322306945473
357,IAM,0,204,0.0
357,ACM,0,102,0.07309324270080945
357,ANM,0,174,0.13368820293111752
357,REL,1,110,0.20188737548941466
357,RLC,1,175,0.2157224316767558
358,IAM,0,205,0.0
358,ACM,0,200,0.1389216220497447
358,ANM,0,197,0.18370423420066745
358,REL,1,216,0.2035614667195558
358,RLC,1,104,0.27005891552359895
359,IAM,0,171,0.0
359,ACM,0,163,0.07464879370700024
359,ANM,0,127,0.13128339426415858
359,REL,1,183,0.15813440506776183
359,RLC,1,131,0.2303284204765719
360,IAM,0,166,0.0
360,REL,1,181,0.0035114856118169204
360,RLC,1,172,0.022899572341440324
361,IAM,0,184,0.0
361,ACM,0,130,0.08009704903701018
361,ANM,0,213,0.12644789585074334
361,REL,1,128,0.14705152560274168
361,RLC,1,168,0.19568598053270292
362,IAM,0,120,0.0
362,IAM,0,148,0.01708614247954583
362,IAM,0,101,0.01921765830728756
362,IAM,0,122,0.033366180122981995
362,IAM,0,116,0.033964416887521776
362,IAM,0,118,0.04485720654784504
362,IAM,0,65,0.04689746924063441
362,IAM,0,92,0.048851433666465355
363,IAM,0,91,0.0
363,IAM,0,129,0.008059921003846216
363,IAM,0,87,0.01066834993691912
363,IAM,0,144,0.012902216430090038
363,IAM,0,123,0.02433868926659974
363,IAM,0,143,0.02741956031280576
363,IAM,0,147,0.028580010812737734
363,IAM,0,102,0.039004088925081136
364,IAM,0,149,0.0
364,ACM,0,128,0.022362529856055743
364,ANM,0,206,0.07745660465528621
364,REL,1,155,0.1365069879074484
364,RLC,1,219,0.16399603018424255
365,IAM,0,183,0.0
365,ACM,0,148,0.07056220245526293
365,ANM,0,159,0.0937481788733534
365,REL,1,138,0.11320131067701487
365,RLC,1,194,0.28453898320343124
366,IAM,0,103,0.0
366,ACM,0,112,0.06795945939233497
366,ANM,0,160,0.14827729461164957
366,REL,1,133,0.24262690494504546
366,RLC,1,146,0.2470330120984392
367,IAM,0,117,0.0
367,ACM,0,193,0.07436068208006487
367,ANM,0,143,0.1049477092066502
367,REL,1,124,0.27751752166578947
367,RLC,1,140,0.3879330474236871
368,IAM,0,111,0.0
368,ACM,0,138,0.04847193461859357
368,ANM,0,152,0.11202918973149135
368,REL,1,209,0.1165134616763017
368,RLC,1,180,0.2832743725748558
369,IAM,0,147,0.0
369,ACM,0,154,0.07561848220037994
369,ANM,0,137,0.07660747156438769
369,REL,1,216,0.18382790399884325
369,RLC,1,158,0.25846980277041814
370,IAM,0,118,0.0
370,ACM,0,171,0.02110743320731257
370,ANM,0,164,0.0953782281427743
370,REL,1,136,0.14539004727574967
370,RLC,1,202,0.15936936388028566
371,IAM,0,152,0.0
371,ACM,0,201,0.03186623017787783
371,ANM,0,159,0.040440670699505986
371,REL,1,212,0.13754674262164002
371,RLC,1,160,0.15255148625881085
372,IAM,0,141,0.0
372,ACM,0,207,0.19317721947369226
372,ANM,0,170,0.20022743104269164
372,REL,1,135,0.20138816125146938
372,RLC,1,140,0.2895064712463521
373,IAM,0,212,0.0
373,ACM,0,158,0.020662226117723632
373,ANM,0,137,0.06284412380646677
373,REL,1,137,0.06617708700073342
373,RLC,1,158,0.06863438008607935
374,IAM,0,195,0.0
374,ACM,0,203,0.044582305442607405
374,ANM,0,207,0.08730942155791632
374,REL,1,102,0.10525334493349696
374,RLC,1,177,0.19967763401518343
375,IAM,0,160,0.0
375,ACM,0,213,0.03055680278821624
375,ANM,0,103,0.04332777306435431
375,REL,1,156,0.07389294393315868
375,RLC,1,206,0.0752590485789585
376,IAM,0,175,0.0
376,ACM,0,163,0.11232836741000454
376,ANM,0,209,0.1430039351310705
376,REL,1,197,0.18693536505325126
376,RLC,1,216,0.20587746467544926
377,IAM,0,192,0.0
377,ACM,0,148,0.07364833280495292
377,ANM,0,115,0.09444550574496821
377,REL,1,120,0.13122367111389915
377,RLC,1,193,0.15825370934385655
378,IAM,0,113,0.0
378,ACM,0,186,0.053410435709180554
378,ANM,0,156,0.05599967947077672
378,REL,1,215,0.17222221720210995
378,RLC,1,168,0.17734910347348395
379,IAM,0,124,0.0
379,ACM,0,137,0.18679908970229941
379,ANM,0,188,0.21060666371848785
379,REL,1,150,0.2701991174269029
379,RLC,1,102,0.31652842705497536
380,IAM,0,152,0.0
380,ACM,0,171,0.008622853603124769
380,ANM,0,125,0.022642654888046794
380,REL,1,211,0.13052235587564567
380,RLC,1,151,0.1776266502866258
381,IAM,0,202,0.0
381,ACM,0,143,0.10051431179486156
381,ANM,0,178,0.11356210003077064
381,REL,1,185,0.18132022637015993
381,RLC,1,136,0.2074616143193222
382,IAM,0,207,0.0
382,ACM,0,195,0.075101149326189
382,ANM,0,109,0.0802754324135087
382,REL,1,216,0.09007671910264609
382,RLC,1,172,0.09545666549282451
383,IAM,0,178,0.0
383,ACM,0,205,0.04740700509798728
383,ANM,0,101,0.06767171485448253
383,REL,1,102,0.17944602502218965
383,RLC,1,200,0.2222559049781498
384,IAM,0,168,0.0
384,ACM,0,109,0.040757886618153515
384,ANM,0,184,0.11973798933998023
384,REL,1,174,0.1611135707930619
384,RLC,1,195,0.3640682084251582
385,IAM,0,105,0.0
385,IAM,0,144,0.03554220807245014
385,IAM,0,143,0.05329893819494887
385,IAM,0,145,0.053368952941214
385,IAM,0,102,0.05798149329057311
385,IAM,0,125,0.05974677639183137
385,IAM,0,67,0.0740326321101341
385,IAM,0,138,0.07571363639963712
386,IAM,0,179,0.0
386,REL,1,139,0.023948347669374564
386,RLC,1,179,0.04502773025323231
387,IAM,0,101,0.0
387,ACM,0,169,0.03176694224422941
387,ANM,0,177,0.06816349547165965
387,REL,1,161,0.10821677876865388
387,RLC,1,187,0.19012716353358206
388,IAM,0,188,0.0
388,ACM,0,137,0.07991847792512505
388,ANM,0,118,0.1271564335723986
388,REL,1,123,0.1295847634200014
388,RLC,1,143,0.14178324338793832
389,IAM,0,208,0.0
389,ACM,0,148,0.0690524912722178
389,ANM,0,174,0.17259596564952148
389,REL,1,194,0.21290623883212914
389,RLC,1,104,0.22002341674639708
390,IAM,0,210,0.0
390,ACM,0,133,0.13376279020393225
390,ANM,0,113,0.22357471585559965
390,REL,1,169,0.24061683989269902
390,RLC,1,109,0.2669373695028441
391,IAM,0,150,0.0
391,ACM,0,124,0.03350490564855173
391,ANM,0,133,0.046235105904362264
391,REL,1,122,0.10505418591216106
391,RLC,1,137,0.1333190998645774
392,IAM,0,109,0.0
392,ACM,0,158,0.09869078765859723
392,ANM,0,110,0.1054150485980382
392,REL,1,169,0.1747394624085457
392,RLC,1,139,0.17798975850475401
393,IAM,0,110,0.0
393,ACM,0,170,0.04581314988089463
393,ANM,0,120,0.0687941230301387
393,REL,1,175,0.07044925537223436
393,RLC,1,219,0.10084302106737567
394,IAM,0,112,0.0
394,ACM,0,125,0.03786143104516872
394,ANM,0,159,0.09877824093084817
394,REL,1,141,0.10653023859742522
394,RLC,1,154,0.14180717045455846
395,IAM,0,162,0.0
395,ACM,0,124,0.15687461941523123
395,ANM,0,215,0.16596753763369326
395,REL,1,149,0.18102426287898166
395,RLC,1,194,0.2282833838822804
396,IAM,0,182,0.0
396,ACM,0,97,0.07516780507877252
396,REL,1,121,0.14306402095334106
396,RLC,1,187,0.18513318724704567
397,IAM,0,196,0.0
397,ACM,0,104,0.0621554673034541
397,ANM,0,186,0.07186447427463546
397,REL,1,173,0.1380700708858129
397,RLC,1,173,0.17337294413665394
398,IAM,0,183,0.0
398,ACM,0,180,0.18703591344969778
398,ANM,0,153,0.19181811051687261
398,REL,1,207,0.2012429128974602
398,RLC,1,106,0.2564577190583796
399,IAM,0,127,0.0
399,ACM,0,212,0.06694304194818396
399,ANM,0,129,0.09147573037733954
399,REL,1,196,0.1106671475757331
399,RLC,1,167,0.13909747921986523
400,IAM,0,146,0.0
400,ACM,0,157,0.06586894063209879
400,ANM,0,216,0.0691415831051711
400,REL,1,206,0.14154701318547613
400,RLC,1,146,0.1797300280327062
401,IAM,0,207,0.0
401,ACM,0,203,0.08052363298261091
401,ANM,0,213,0.18369074456153334
401,REL,1,111,0.18966077148258692
401,RLC,1,123,0.1919612948318112
402,IAM,0,160,0.0
402,ACM,0,120,0.04513336754603677
402,REL,1,170,0.07275649955549768
402,RLC,1,162,0.15020744150224388
403,IAM,0,189,0.0
403,ACM,0,106,0.0263934715145195
403,ANM,0,171,0.046604246039420726
403,REL,1,188,0.05193548088569435
403,RLC,1,103,0.08657978331825836
404,IAM,0,188,0.0
404,REL,1,108,0.04068311299055295
404,RLC,1,129,0.06978745206547718
405,IAM,0,176,0.0
405,ACM,0,186,0.016031352775776497
405,ANM,0,219,0.06369544695866644
405,REL,1,147,0.1219459028737527
405,RLC,1,131,0.13631661884020135
406,IAM,0,202,0.0
406,ACM,0,171,0.1452311923249501
406,ANM,0,154,0.2600267503531347
406,REL,1,178,0.30961895352910307
406,RLC,1,156,0.3577585612048185
407,IAM,0,222,0.0
407,ACM,0,182,0.07031470837730777
407,REL,1,138,0.2577676354815315
407,RLC,1,122,0.28707682889516506
408,IAM,0,148,0.0
408,ACM,0,125,0.13627480008112663
408,ANM,0,107,0.2934779212732245
408,REL,1,124,0.3019094487951165
408,RLC,1,116,0.3048431075991534
